OBJECTID;SOURCE;X_Este;Y_Norte;MINERAL_PPAL;FORMA_OCURRENCIA;ID_NOM_DEP;IG_MUN;IG_DEP
1528;AGA;930042;1266449;Oro-Au;Veta;Valencia;Remedios;Antioquia
1529;AGA;930833;1267118;Oro-Au;Veta;La bartola;Remedios;Antioquia
1530;AGA;931161;1265918;Oro-Au;Veta;La cascada;Remedios;Antioquia
1531;AGA;928048;1264808;Oro-Au;Veta;La brava;Remedios;Antioquia
1532;AGA;931616;1264755;Oro-Au;Veta;San jose;Remedios;Antioquia
1533;AGA;928277;1261239;Oro-Au;Veta;Santa isabel (frontino);Remedios;Antioquia
1534;AGA;929983;1260844;Oro-Au;Veta;La matrona;Remedios;Antioquia
1535;AGA;929161;1260724;Oro-Au;Veta;La arenosa;Remedios;Antioquia
1536;AGA;932337;1260923;Oro-Au;Veta;Sin nombre4;Remedios;Antioquia
1537;AGA;932428;1260273;Oro-Au;Veta;La perla;Remedios;Antioquia
1538;AGA;1010750;1470002;Oro-Au;Sin Informacion;Cerro Julio;San Martin de Loba;Bolivar
1539;AGA;1010250;1457002;Oro-Au;Sin Informacion;Cuatro Bocas;San Martin de Loba;Bolivar
1540;AGA;820346;1066599;Oro-Au;Aluvial;La esmeralda;Anserma;Caldas
1541;AGA;821001;1065093;Oro-Au;Aluvial;Buenos Aires;Anserma;Caldas
1542;AGA;848355;1124834;Oro-Au;Sin Informacion;;Abejorral;Antioquia
1543;AGA;849357;1125136;Oro-Au;Sin Informacion;La Fundacion;Abejorral;Antioquia
1544;AGA;869320;1137722;Oro-Au;Sin Informacion;;Abejorral;Antioquia
1545;AGA;889698;1196768;Oro-Au;Sin Informacion;;Alejandria;Antioquia
1546;AGA;889406;1196802;Oro-Au;Sin Informacion;;Alejandria;Antioquia
1547;AGA;877859;1242659;Oro-Au;Veta;San Marcos;Amalfi;Antioquia
1548;AGA;888135;1245032;Oro-Au;Veta;San Cristobal 1;Amalfi;Antioquia
1549;AGA;893953;1245506;Oro-Au;Veta;San Cristobal 3;Amalfi;Antioquia
1550;AGA;883954;1248478;Oro-Au;Veta;Guadalupe 4;Amalfi;Antioquia
1551;AGA;891518;1250956;Oro-Au;Veta;La Cienaga 1;Amalfi;Antioquia
1552;AGA;882058;1252160;Oro-Au;Veta;La Bramadora;Amalfi;Antioquia
1553;AGA;885106;1254458;Oro-Au;Veta;SANTA LUCIA V;Amalfi;Antioquia
1554;AGA;879775;1255183;Oro-Au;Veta;MARGARITA VII;Amalfi;Antioquia
1555;AGA;882779;1255534;Oro-Au;Veta;SANTA TERESA I;Amalfi;Antioquia
1556;AGA;895380;1255617;Oro-Au;Veta;;Amalfi;Antioquia
1557;AGA;887532;1256244;Oro-Au;Veta;VILLALEYDA;Amalfi;Antioquia
1558;AGA;885645;1256934;Oro-Au;Veta;SANTA LUCIA III;Amalfi;Antioquia
1559;AGA;888123;1256934;Oro-Au;Veta;SANTA LUCIA IV;Amalfi;Antioquia
1560;AGA;893720;1258842;Oro-Au;Veta;;Amalfi;Antioquia
1561;AGA;893185;1259760;Oro-Au;Veta;;Amalfi;Antioquia
1562;AGA;885034;1260067;Oro-Au;Veta;SANTA LUCIA;Amalfi;Antioquia
1563;AGA;893732;1260984;Oro-Au;Veta;EL CAIRO;Amalfi;Antioquia
1564;AGA;896530;1262061;Oro-Au;Veta;LAS LOMAS;Amalfi;Antioquia
1565;AGA;884577;1262966;Oro-Au;Veta;;Amalfi;Antioquia
1566;AGA;889041;1263042;Oro-Au;Veta;EL RETIRO;Amalfi;Antioquia
1567;AGA;891945;1263799;Oro-Au;Veta;;Amalfi;Antioquia
1568;AGA;898447;1263906;Oro-Au;Veta;CLARA LA UNION;Amalfi;Antioquia
1569;AGA;881315;1264263;Oro-Au;Veta;SANTO TOMAS III;Amalfi;Antioquia
1570;AGA;895993;1265147;Oro-Au;Veta;LA GABRIELA;Amalfi;Antioquia
1571;AGA;899047;1265164;Oro-Au;Veta;EL TOPACIO 1;Amalfi;Antioquia
1572;AGA;890580;1265282;Oro-Au;Veta;;Amalfi;Antioquia
1573;AGA;898933;1266095;Oro-Au;Veta;;Amalfi;Antioquia
1574;AGA;898820;1266351;Oro-Au;Veta;;Amalfi;Antioquia
1575;AGA;881857;1266379;Oro-Au;Veta;;Amalfi;Antioquia
1576;AGA;898900;1267302;Oro-Au;Veta;;Amalfi;Antioquia
1577;AGA;898552;1268232;Oro-Au;Veta;LA CANDELARIA;Amalfi;Antioquia
1578;AGA;897346;1269449;Oro-Au;Veta;SEPULTURA;Amalfi;Antioquia
1579;AGA;904869;1271417;Oro-Au;Veta;ESPERANZA;Amalfi;Antioquia
1580;AGA;893888;1278353;Oro-Au;Veta;;Amalfi;Antioquia
1581;AGA;893035;1282203;Oro-Au;Veta;EL ABEJERO;Amalfi;Antioquia
1582;AGA;921193;1284384;Oro-Au;Veta;LA JUSTICIA;Amalfi;Antioquia
1583;AGA;903911;1286173;Oro-Au;Veta;VETILLA NUEVA;Amalfi;Antioquia
1584;AGA;907572;1286679;Oro-Au;Veta;LA SIERRA;Amalfi;Antioquia
1585;AGA;906540;1286800;Oro-Au;Veta;LA LEONA;Amalfi;Antioquia
1586;AGA;906230;1287562;Oro-Au;Veta;;Amalfi;Antioquia
1587;AGA;919673;1287584;Oro-Au;Veta;LA VETILLA;Amalfi;Antioquia
1588;AGA;871148;1248112;Oro-Au;Veta;SANTA GERTRUDEZ III;Amalfi;Antioquia
1589;AGA;877639;1253725;Oro-Au;Veta;MAGARITA IX;Amalfi;Antioquia
1590;AGA;883167;1256956;Oro-Au;Veta;EL CAMEY;Amalfi;Antioquia
1591;AGA;908037;1283687;Oro-Au;Veta;BRICENO NO.1;Amalfi;Antioquia
1592;AGA;905589;1285910;Oro-Au;Veta;LA PALMERA NO 2;Amalfi;Antioquia
1593;AGA;854756;1242600;Oro-Au;Veta;;Angostura;Antioquia
1594;AGA;863180;1244782;Oro-Au;Veta;;Angostura;Antioquia
1595;AGA;857509;1246013;Oro-Au;Veta;SANTA DOLORES;Angostura;Antioquia
1596;AGA;861243;1248432;Oro-Au;Veta;SAN LUCAS;Angostura;Antioquia
1597;AGA;851758;1248598;Oro-Au;Veta;SANTA DOLORES;Angostura;Antioquia
1598;AGA;863794;1248614;Oro-Au;Veta;SANTA RITA;Angostura;Antioquia
1599;AGA;868781;1249623;Oro-Au;Veta;;Angostura;Antioquia
1600;AGA;873938;1249682;Oro-Au;Veta;SAN BASILIO;Angostura;Antioquia
1601;AGA;857787;1251046;Oro-Au;Veta;EL BOSQUE;Angostura;Antioquia
1602;AGA;867980;1252262;Oro-Au;Veta;;Angostura;Antioquia
1603;AGA;862967;1252994;Oro-Au;Veta;LA QUEBRADA;Angostura;Antioquia
1604;AGA;852602;1253015;Oro-Au;Veta;EL PERICO;Angostura;Antioquia
1605;AGA;857527;1253070;Oro-Au;Veta;EL LLANO;Angostura;Antioquia
1606;AGA;872857;1253702;Oro-Au;Veta;;Angostura;Antioquia
1607;AGA;858100;1256692;Oro-Au;Veta;;Angostura;Antioquia
1608;AGA;852663;1256949;Oro-Au;Veta;SANTA ISABEL;Angostura;Antioquia
1609;AGA;857462;1256989;Oro-Au;Veta;LA ESTRELLITA;Angostura;Antioquia
1610;AGA;872421;1257608;Oro-Au;Veta;MARGARITA IV;Angostura;Antioquia
1611;AGA;852979;1259002;Oro-Au;Veta;SANTA RITA I;Angostura;Antioquia
1612;AGA;862493;1259012;Oro-Au;Veta;SANTA RITA III;Angostura;Antioquia
1613;AGA;864290;1260302;Oro-Au;Veta;;Angostura;Antioquia
1614;AGA;870434;1254374;Oro-Au;Veta;ANA JOAQUINA 2;Angostura;Antioquia
1615;AGA;875417;1256698;Oro-Au;Veta;;Angostura;Antioquia
1616;AGA;867179;1258024;Oro-Au;Veta;SAN ALEJANDRO 3;Angostura;Antioquia
1617;AGA;875947;1120781;Oro-Au;Veta;SAN JUAN N. 1;Argelia;Antioquia
1618;AGA;873998;1122002;Oro-Au;Veta;;Argelia;Antioquia
1619;AGA;874203;1122255;Oro-Au;Veta;;Argelia;Antioquia
1620;AGA;872188;1123635;Oro-Au;Veta;EL RETIRO;Argelia;Antioquia
1621;AGA;872490;1123773;Oro-Au;Veta;;Argelia;Antioquia
1622;AGA;885295;1126954;Oro-Au;Veta;;Argelia;Antioquia
1623;AGA;885282;1127157;Oro-Au;Veta;LA PONDEROSA;Argelia;Antioquia
1624;AGA;884980;1127722;Oro-Au;Veta;EL TESORO;Argelia;Antioquia
1625;AGA;885634;1127728;Oro-Au;Veta;SAN ANDRES;Argelia;Antioquia
1626;AGA;863147;1197078;Oro-Au;Aluvial;;Barbosa;Antioquia
1627;AGA;859416;1198162;Oro-Au;Aluvial;;Barbosa;Antioquia
1628;AGA;861381;1198672;Oro-Au;Aluvial;;Barbosa;Antioquia
1629;AGA;859035;1199299;Oro-Au;Aluvial;;Barbosa;Antioquia
1630;AGA;861628;1199903;Oro-Au;Sin Informacion;EL DIAMANTE;Barbosa;Antioquia
1631;AGA;860314;1200029;Oro-Au;Aluvial;EL GUAMAL;Barbosa;Antioquia
1632;AGA;853847;1200769;Oro-Au;Sin Informacion;EL HATILLO;Barbosa;Antioquia
1633;AGA;859744;1201275;Oro-Au;Sin Informacion;LA AVENTURA;Barbosa;Antioquia
1634;AGA;859314;1202141;Oro-Au;Aluvial;;Barbosa;Antioquia
1635;AGA;860240;1202269;Oro-Au;Aluvial;;Barbosa;Antioquia
1636;AGA;860361;1204277;Oro-Au;Aluvial;;Barbosa;Antioquia
1637;AGA;856000;1230352;Oro-Au;Sin Informacion;EL FRISOL. EL DIAMANTE;Barbosa;Antioquia
1638;AGA;863678;1200826;Oro-Au;Sin Informacion;EL AGUACATE;Barbosa;Antioquia
1639;AGA;861030;1204283;Oro-Au;Aluvial;;Barbosa;Antioquia
1640;AGA;804454;1060588;Oro-Au;Aluvial;;Belen de Umbria;Risaralda
1641;AGA;834240;1192789;Oro-Au;Aluvial;;Bello;Antioquia
1642;AGA;836299;1274834;Oro-Au;Veta;LA CABANITA;Briceno;Antioquia
1643;AGA;836507;1267649;Oro-Au;Veta;ROERAL;Briceno;Antioquia
1644;AGA;820717;1271042;Oro-Au;Veta;SANTA INES;Briceno;Antioquia
1645;AGA;824154;1271586;Oro-Au;Veta;SANTA INES N. 2;Briceno;Antioquia
1646;AGA;838655;1271684;Oro-Au;Veta;SAN VICENTE;Briceno;Antioquia
1647;AGA;929612;1271938;Oro-Au;Veta;SANTA ISABEL;Briceno;Antioquia
1648;AGA;828578;1273931;Oro-Au;Veta;SANTA ANA N 1;Briceno;Antioquia
1649;AGA;822304;1274121;Oro-Au;Veta;BERLIN 2;Briceno;Antioquia
1650;AGA;819860;1274323;Oro-Au;Veta;SANTA INES N. 4;Briceno;Antioquia
1651;AGA;819307;1274468;Oro-Au;Veta;;Briceno;Antioquia
1652;AGA;932523;1275855;Oro-Au;Veta;SANTA INES N. 5;Briceno;Antioquia
1653;AGA;837330;1279122;Oro-Au;Veta;;Briceno;Antioquia
1654;AGA;841577;1279749;Oro-Au;Veta;;Briceno;Antioquia
1655;AGA;826287;1281459;Oro-Au;Veta;EL PESCADITO;Briceno;Antioquia
1656;AGA;844464;1281882;Oro-Au;Veta;OREJONES;Briceno;Antioquia
1657;AGA;850421;1288466;Oro-Au;Veta;SOCAVONES N.5;Briceno;Antioquia
1658;AGA;836104;1271863;Oro-Au;Veta;VILLALEYDA;Briceno;Antioquia
1659;AGA;838671;1274802;Oro-Au;Veta;LA DANIELA;Briceno;Antioquia
1660;AGA;825580;1278790;Oro-Au;Veta;LA MECHUDA;Briceno;Antioquia
1661;AGA;828769;1272761;Oro-Au;Veta;;Briceno;Antioquia
1662;AGA;830402;1277952;Oro-Au;Veta;;Briceno;Antioquia
1663;AGA;887434;1317861;Oro-Au;Aluvial;;Caceres;Antioquia
1664;AGA;857605;1320252;Oro-Au;Aluvial;;Caceres;Antioquia
1665;AGA;882056;1326874;Oro-Au;Aluvial;;Caceres;Antioquia
1666;AGA;891290;1327592;Oro-Au;Aluvial;;Caceres;Antioquia
1667;AGA;881825;1328534;Oro-Au;Aluvial;EL DESQUITE;Caceres;Antioquia
1668;AGA;841259;1337377;Oro-Au;Aluvial;LA LUCHA;Caceres;Antioquia
1669;AGA;934979;1352500;Oro-Au;Aluvial;MARLENGO;Caceres;Antioquia
1670;AGA;866832;1263555;Oro-Au;Sin Informacion;EL OSO I;Campamento;Antioquia
1671;AGA;858424;1265132;Oro-Au;Sin Informacion;EL PERCAL;Campamento;Antioquia
1672;AGA;870167;1266471;Oro-Au;Sin Informacion;SAN PABLO II;Campamento;Antioquia
1673;AGA;868565;1271806;Oro-Au;Sin Informacion;;Campamento;Antioquia
1674;AGA;924141;1194554;Oro-Au;Sin Informacion;MARTINEZ;Caracoli;Antioquia
1675;AGA;923806;1195668;Oro-Au;Sin Informacion;;Caracoli;Antioquia
1676;AGA;924028;1198838;Oro-Au;Sin Informacion;LA REINA;Caracoli;Antioquia
1677;AGA;924620;1198952;Oro-Au;Sin Informacion;;Caracoli;Antioquia
1678;AGA;923028;1201370;Oro-Au;Sin Informacion;ROSARIO;Caracoli;Antioquia
1679;AGA;888872;1055934;Oro-Au;Aluvial;EL CHIVATO;Casabianca;Tolima
1680;AGA;865528;1210803;Oro-Au;Veta;EL DESQUITE;Don Matias;Antioquia
1681;AGA;866036;1212354;Oro-Au;Veta;;Don Matias;Antioquia
1682;AGA;866506;1213001;Oro-Au;Veta;LA UNION;Don Matias;Antioquia
1683;AGA;869423;1213012;Oro-Au;Veta;;Don Matias;Antioquia
1684;AGA;869625;1213501;Oro-Au;Veta;;Don Matias;Antioquia
1685;AGA;866704;1213581;Oro-Au;Veta;EL AGUILA;Don Matias;Antioquia
1686;AGA;866024;1213987;Oro-Au;Veta;;Don Matias;Antioquia
1687;AGA;872736;1215298;Oro-Au;Veta;LA CATALNA;Don Matias;Antioquia
1688;AGA;870593;1222782;Oro-Au;Veta;SANTA ROSA 1;Gomez Plata;Antioquia
1689;AGA;878168;1224389;Oro-Au;Veta;LA ESTRELLA I;Gomez Plata;Antioquia
1690;AGA;871450;1225852;Oro-Au;Veta;LA ESTRELLA III;Gomez Plata;Antioquia
1691;AGA;868350;1227568;Oro-Au;Veta;SANTA ROSA 2;Gomez Plata;Antioquia
1692;AGA;875636;1228737;Oro-Au;Veta;;Gomez Plata;Antioquia
1693;AGA;872780;1229072;Oro-Au;Veta;SANTA MARIA;Gomez Plata;Antioquia
1694;AGA;872780;1229342;Oro-Au;Veta;SANTA MARIA;Gomez Plata;Antioquia
1695;AGA;871538;1229586;Oro-Au;Veta;;Gomez Plata;Antioquia
1696;AGA;873968;1229989;Oro-Au;Veta;;Gomez Plata;Antioquia
1697;AGA;871575;1230790;Oro-Au;Veta;GOMEZ PLATA N. 2;Gomez Plata;Antioquia
1698;AGA;878002;1241081;Oro-Au;Veta;SAN MARCOS III;Gomez Plata;Antioquia
1699;AGA;876534;1243632;Oro-Au;Veta;LA VERDE;Gomez Plata;Antioquia
1700;AGA;874548;1247097;Oro-Au;Veta;EL AZAFRAL;Gomez Plata;Antioquia
1701;AGA;874987;1241001;Oro-Au;Veta;SAN MATIAS II;Guadalupe;Antioquia
1702;AGA;872896;1243232;Oro-Au;Veta;;Guadalupe;Antioquia
1703;AGA;877406;1244329;Oro-Au;Veta;;Guadalupe;Antioquia
1704;AGA;871998;1244973;Oro-Au;Veta;LOS SANTOS;Guadalupe;Antioquia
1705;AGA;876839;1245269;Oro-Au;Veta;EL OSO;Guadalupe;Antioquia
1706;AGA;875675;1249701;Oro-Au;Veta;GUADALUPE 1;Guadalupe;Antioquia
1707;AGA;885056;1250091;Oro-Au;Veta;;Guadalupe;Antioquia
1708;AGA;883933;1250825;Oro-Au;Veta;GUADALUPE III;Guadalupe;Antioquia
1709;AGA;876706;1255092;Oro-Au;Veta;HERRAN S.O.M;Guadalupe;Antioquia
1710;AGA;873394;1260663;Oro-Au;Veta;GUATEROS I;Guadalupe;Antioquia
1711;AGA;870148;1263475;Oro-Au;Veta;SANTA MARIA IV;Guadalupe;Antioquia
1712;AGA;875622;1264892;Oro-Au;Veta;;Guadalupe;Antioquia
1713;AGA;870808;1265814;Oro-Au;Veta;;Guadalupe;Antioquia
1714;AGA;866713;1266491;Oro-Au;Veta;SAN PABLO III;Guadalupe;Antioquia
1715;AGA;866733;1268932;Oro-Au;Veta;SAN LUCIANO;Guadalupe;Antioquia
1716;AGA;873616;1268933;Oro-Au;Veta;LA SOLEDAD I;Guadalupe;Antioquia
1717;AGA;921700;1205146;Oro-Au;Aluvial;;Maceo;Antioquia
1718;AGA;937107;1223892;Oro-Au;Aluvial;;Maceo;Antioquia
1719;AGA;944500;1223902;Oro-Au;Aluvial;;Maceo;Antioquia
1720;AGA;926771;1201544;Oro-Au;Sin Informacion;LA CLAVELLINA;Maceo;Antioquia
1721;AGA;769805;1163197;Oro-Au;Veta;ALTO PAVON;Urrao;Antioquia
1722;AGA;762847;1168001;Oro-Au;Veta;;Urrao;Antioquia
1723;AGA;770901;1164580;Oro-Au;Veta;Minas de alto pabon (incluye las minas La union, Montenegro y Doris;Betulia;Antioquia
1724;AGA;863566;1313630;Oro-Au;Veta;San Cayetano;Caceres;Antioquia
1725;AGA;925977;1201052;Oro-Au;Veta;caracoli;Caracoli;Antioquia
1726;AGA;938894;1206567;Oro-Au;Veta;El Vapor;Caracoli;Antioquia
1727;AGA;940725;1201035;Oro-Au;Veta;Cabanas;Caracoli;Antioquia
1728;AGA;942571;1199191;Oro-Au;Aluvial;Sabaletas;Caracoli;Antioquia
1729;AGA;892819;1219540;Oro-Au;Veta;Sofia;Cisneros;Antioquia
1730;AGA;879911;1219567;Oro-Au;Aluvial;Hoyo Negro;Cisneros;Antioquia
1731;AGA;872540;1217740;Oro-Au;Aluvial;Porcecito;Cisneros;Antioquia
1732;AGA;861437;1201173;Oro-Au;Veta;Al norte de concepcion;Concepcion;Antioquia
1733;AGA;863269;1199326;Oro-Au;Veta;Al oeste de concepcion;Concepcion;Antioquia
1734;AGA;767612;1260503;Oro-Au;Veta;Quebrada Los monos;Dabeiba;Antioquia
1735;AGA;852281;1228852;Oro-Au;Veta;San Pablo;Gomez Plata;Antioquia
1736;AGA;885480;1237990;Oro-Au;Aluvial;Brasil;Gomez Plata;Antioquia
1737;AGA;885469;1232460;Oro-Au;Aluvial;El Tapon;Gomez Plata;Antioquia
1738;AGA;868885;1234340;Oro-Au;Aluvial;El salto;Gomez Plata;Antioquia
1739;AGA;870767;1249085;Oro-Au;Veta;Al norte de Guadalupe;Guadalupe;Antioquia
1740;AGA;883534;1184534;Oro-Au;Veta;Guatape;Guatape;Antioquia
1741;AGA;808028;1227146;Oro-Au;Aluvial;Liborina;Liborina;Antioquia
1742;AGA;859352;1097938;Oro-Au;Veta;La Palma;Pacora;Caldas
1743;AGA;819159;1247391;Oro-Au;Veta;La fortuna y Santa Ines;San Jose de la Montana;Antioquia
1744;AGA;890864;1162399;Oro-Au;Veta;San Luis;San Luis;Antioquia
1745;AGA;887167;1156875;Oro-Au;Veta;San Francisco;San Luis;Antioquia
1746;AGA;885304;1149505;Oro-Au;Veta;La Merced;San Luis;Antioquia
1747;AGA;854027;1190131;Oro-Au;Veta;oeste de san vicente;San Vicente;Antioquia
1748;AGA;848121;1115393;Oro-Au;Sin Informacion;Sin Nombre;Aguadas;Caldas
1749;AGA;855050;1115482;Oro-Au;Sin Informacion;La Palma;Aguadas;Caldas
1750;AGA;848664;1120112;Oro-Au;Sin Informacion;El Salao;Aguadas;Caldas
1751;AGA;851870;1122113;Oro-Au;Sin Informacion;La Perla;Sonson;Antioquia
1752;AGA;850852;1122608;Oro-Au;Sin Informacion;Maitamac;Sonson;Antioquia
1753;AGA;848459;1121980;Oro-Au;Sin Informacion;Purima;Abejorral;Antioquia
1754;AGA;847728;1124342;Oro-Au;Sin Informacion;El Castillo;Abejorral;Antioquia
1755;AGA;846543;1132953;Oro-Au;Sin Informacion;Pedernales;Abejorral;Antioquia
1756;AGA;848580;1134744;Oro-Au;Sin Informacion;El Tablazo;Abejorral;Antioquia
1757;AGA;970515;1366816;Oro-Au;Veta;EL GOLFO;MONTECRISTO;Bolivar
1758;AGA;974460;1362525;Oro-Au;Veta;TUNEL GENARO LOPEZ;MONTECRISTO;Bolivar
1759;AGA;857233;1020009;Oro-Au;Aluvial;Sin Informacion;Santa Isabel;Tolima
1760;AGA;901702;1033732;Oro-Au;Aluvial;Sin Informacion;Lerida;Tolima
1761;AGA;899317;1053030;Oro-Au;Aluvial;Sin Informacion;Palocabildo;Tolima
1762;AGA;905173;1051988;Oro-Au;Aluvial;Sin Informacion;Falan;Tolima
1763;AGA;891738;1054075;Oro-Au;Aluvial;Sin Informacion;Casabianca;Tolima
1764;AGA;895546;1066129;Oro-Au;Aluvial;Sin Informacion;Fresno;Tolima
1765;AGA;846013;1123405;Oro-Au;Veta;Sin Informacion;Abejorral;Antioquia
1766;AGA;859451;1122350;Oro-Au;Veta;Sin Informacion;Sonson;Antioquia
1767;AGA;895306;1134352;Oro-Au;Aluvial;Sin Informacion;San Fransisco;Antioquia
1768;AGA;868786;1141632;Oro-Au;Veta;Sin Informacion;Carmen de Viboral;Antioquia
1769;AGA;890856;1152277;Oro-Au;Veta;Sin Informacion;San Fransisco;Antioquia
1770;AGA;852618;1158199;Oro-Au;Veta;Sin Informacion;La Ceja;Antioquia
1771;AGA;864693;1166793;Oro-Au;Veta;Sin Informacion;Santuario;Antioquia
1772;AGA;908480;1182568;Oro-Au;Veta;Sin Informacion;San Carlos;Antioquia
1773;AGA;875411;1187450;Oro-Au;Veta;Sin Informacion;Penol;Antioquia
1774;AGA;851985;1190937;Oro-Au;Veta;Sin Informacion;Guarne;Antioquia
1775;AGA;834905;1201097;Oro-Au;Veta;Sin Informacion;San Pedro;Antioquia
1776;AGA;847168;1205568;Oro-Au;Veta;Sin Informacion;San Pedro;Antioquia
1777;AGA;852886;1204741;Oro-Au;Veta;Sin Informacion;Barbosa;Antioquia
1778;AGA;899453;1205474;Oro-Au;Veta;Sin Informacion;San Roque;Antioquia
1779;AGA;945198;1206208;Oro-Au;Veta;Sin Informacion;Puerto Berrio;Antioquia
1780;AGA;926838;1216452;Oro-Au;Veta;Sin Informacion;Maceo;Antioquia
1781;AGA;936364;1219349;Oro-Au;Veta;Sin Informacion;Maceo;Antioquia
1782;AGA;915044;1223732;Oro-Au;Aluvial;Sin Informacion;Yolombo;Antioquia
1783;AGA;908725;1223744;Oro-Au;Veta;Sin Informacion;Yolombo;Antioquia
1784;AGA;879100;1223404;Oro-Au;Veta;Sin Informacion;Gimez Plata;Antioquia
1785;AGA;857768;1222653;Oro-Au;Veta;Sin Informacion;Santa Rosa de Osos;Antioquia
1786;AGA;842376;1230583;Oro-Au;Veta;Sin Informacion;Santa Rosa de Osos;Antioquia
1787;AGA;891746;1226540;Oro-Au;Aluvial;Sin Informacion;Yolombo;Antioquia
1788;AGA;887010;1228919;Oro-Au;Aluvial;Sin Informacion;Yolombo;Antioquia
1789;AGA;886231;1234846;Oro-Au;Aluvial;Sin Informacion;Yolombo;Antioquia
1790;AGA;894138;1238781;Oro-Au;Veta;Sin Informacion;Yolombo;Antioquia
1791;AGA;928102;1236742;Oro-Au;Veta;Sin Informacion;Yali;Antioquia
1792;AGA;953810;1255650;Oro-Au;Veta;Sin Informacion;Remedios;Antioquia
1793;AGA;923001;1254130;Oro-Au;Veta;Sin Informacion;Remedios;Antioquia
1794;AGA;894180;1260505;Oro-Au;Aluvial;Sin Informacion;Amalfi;Antioquia
1795;AGA;886280;1260520;Oro-Au;Veta;Sin Informacion;Amalfi;Antioquia
1796;AGA;863341;1245554;Oro-Au;Veta;Sin Informacion;Carolina;Antioquia
1797;AGA;865751;1266090;Oro-Au;Veta;Sin Informacion;Campamento;Antioquia
1798;AGA;859028;1262548;Oro-Au;Veta;Sin Informacion;Campamento;Antioquia
1799;AGA;845216;1269291;Oro-Au;Veta;Sin Informacion;Yarumal;Antioquia
1800;AGA;879606;1281073;Oro-Au;Veta;Sin Informacion;Anori;Antioquia
1801;AGA;904122;1294454;Oro-Au;Veta;Sin Informacion;Anori;Antioquia
1802;AGA;932530;1279783;Oro-Au;Veta;Sin Informacion;Fraguas;Antioquia
1803;AGA;863039;1292957;Oro-Au;Veta;Sin Informacion;Valdivia;Antioquia
1804;AGA;857135;1303240;Oro-Au;Aluvial;Sin Informacion;Valdivia;Antioquia
1805;AGA;851221;1309177;Oro-Au;Veta;Sin Informacion;Taraza;Antioquia
1806;AGA;865051;1311124;Oro-Au;Aluvial;Sin Informacion;Valdivia;Antioquia
1807;AGA;859541;1320616;Oro-Au;Veta;Sin Informacion;Taraza;Antioquia
1808;AGA;920744;1310614;Oro-Au;Veta;Sin Informacion;Zaragoza;Antioquia
1809;AGA;962242;1324745;Oro-Au;Veta;Sin Informacion;Santa Rosa del Sur;Antioquia
1810;AGA;922761;1330752;Oro-Au;Aluvial;Sin Informacion;El Bagre;Antioquia
1811;AGA;927508;1334297;Oro-Au;Veta;Sin Informacion;El Bagre;Antioquia
1812;AGA;924756;1340227;Oro-Au;Aluvial;Sin Informacion;El Bagre;Antioquia
1813;AGA;916461;1339850;Oro-Au;Aluvial;Sin Informacion;Zaragoza;Antioquia
1814;AGA;921208;1343395;Oro-Au;Aluvial;Sin Informacion;Zaragoza;Antioquia
1815;AGA;925947;1342989;Oro-Au;Aluvial;Sin Informacion;El Bagre;Antioquia
1816;AGA;925573;1352864;Oro-Au;Veta;Sin Informacion;El Bagre;Antioquia
1817;AGA;1006706;1430084;Oro-Au;Diseminado;Sin Informacion;Buena Sena;Bolivar
1818;AGA;715084;1270246;Oro-Au;Veta;La Rica;Carmen del Darien;Choco
1819;AGA;811880;1284897;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1820;AGA;811865;1284663;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1821;AGA;811792;1284386;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1822;AGA;811803;1282879;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1823;AGA;812136;1281021;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1824;AGA;812252;1280597;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1825;AGA;813621;1292134;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1826;AGA;813329;1292325;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1827;AGA;813051;1292471;Oro-Au;Veta;Sin Nombre;Ituango;Antioquia
1828;AGA;907515;1211350;Oro-Au;Veta;Retiro;San Roque;Antioquia
1829;AGA;908499;1211824;Oro-Au;Veta;Los Mangos;San Roque;Antioquia
1830;AGA;907949;1211707;Oro-Au;Veta;Retiro Bajo;San Roque;Antioquia
1831;AGA;907952;1211236;Oro-Au;Veta;El Barzal;San Roque;Antioquia
1832;AGA;930002;1275123;Oro-Au;Veta;El Silencio;Segovia;Antioquia
1833;AGA;913378;1315223;Oro-Au;Veta;El Limon;Zaragoza;Antioquia
1834;AGA;889306;1258044;Oro-Au;Aluvial;La Viborita;Amalfi;Antioquia
1835;AGA;884478;1315577;Oro-Au;Aluvial;Sin Nombre;Caceres;Antioquia
1836;AGA;987959;1452745;Oro-Au;Veta;Cerro Santa Cruz;Barranco de Loba;Bolivar
1837;AGA;1002944;1476930;Oro-Au;Sin Informacion;San Martin de Loba;San Martin de Loba;Bolivar
1838;AGA;1000972;1468123;Oro-Au;Sin Informacion;Guacharaco;Barranco de Loba;Bolivar
1839;AGA;996766;1446304;Oro-Au;Sin Informacion;La Azuri;Rio Viejo;Bolivar
